Rk,Player,Nation,Pos,Primary_Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90
1669,Adam Marušić,me MNE,DF,DF,Lazio,it Serie A,32,1992,33,32,2778,30.9,1,2,3,1,0,0,1,1,0.03,0.06,0.1,0.03,0.1
1670,Omar Mascarell,gq EQG,MFDF,MF,Mallorca,es La Liga,32,1993,30,26,2239,24.9,2,2,4,2,0,0,5,0,0.08,0.08,0.16,0.08,0.16
1671,Adam Masina,ma MAR,DF,DF,Torino,it Serie A,31,1994,5,2,235,2.6,0,1,1,0,0,0,0,0,0,0.38,0.38,0,0.38
1672,Patrizio Masini,it ITA,MF,MF,Genoa,it Serie A,24,2001,28,13,1413,15.7,0,1,1,0,0,0,5,0,0,0.06,0.06,0,0.06
1673,Han-Noah Massengo,fr FRA,MF,MF,Augsburg,de Bundesliga,24,2001,33,29,2427,27,2,1,3,2,0,0,5,0,0.07,0.04,0.11,0.07,0.11
1674,Franco Mastantuono,ar ARG,MFFW,MF,Real Madrid,es La Liga,17,2007,23,11,1037,11.5,1,0,1,1,0,0,5,1,0.09,0,0.09,0.09,0.09
1675,Arthur Masuaku,cd COD,DF,DF,Sunderland,eng Premier League,31,1993,3,2,126,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0
1676,Arthur Masuaku,cd COD,DFMF,DF,Lens,fr Ligue 1,31,1993,4,3,227,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
1677,Clinton Mata,ao ANG,DF,DF,Lyon,fr Ligue 1,32,1992,32,32,2833,31.5,0,0,0,0,0,0,5,0,0,0,0,0,0
1678,Igor Matanović,hr CRO,FW,FW,Freiburg,de Bundesliga,22,2003,31,14,1571,17.5,11,2,13,10,1,2,0,0,0.63,0.11,0.74,0.57,0.69
1679,Pape Matar Sarr,sn SEN,MF,MF,Tottenham,eng Premier League,22,2002,26,13,1398,15.5,2,4,6,2,0,0,3,0,0.13,0.26,0.39,0.13,0.39
1680,Jean-Philippe Mateta,fr FRA,FW,FW,Crystal Palace,eng Premier League,28,1997,32,25,2218,24.6,12,0,12,8,4,4,2,0,0.49,0,0.49,0.32,0.32
1681,Nemanja Matić,rs SRB,MF,MF,Sassuolo,it Serie A,36,1988,34,31,2660,29.6,1,1,2,1,0,0,7,1,0.03,0.03,0.07,0.03,0.07
1682,Rudy Matondo,fr FRA,MF,MF,Paris FC,fr Ligue 1,17,2008,11,8,743,8.3,2,0,2,2,0,0,1,1,0.24,0,0.24,0.24,0.24
1683,Rudy Matondo,fr FRA,MF,MF,Auxerre,fr Ligue 1,17,2008,16,6,614,6.8,0,0,0,0,0,0,3,0,0,0,0,0,0
1684,Chrislain Matsima,fr FRA,DF,DF,Augsburg,de Bundesliga,23,2002,18,17,1489,16.5,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12
1685,Jean Mattéo Bahoya,fr FRA,MFFW,MF,Frankfurt,de Bundesliga,20,2005,27,15,1331,14.8,3,4,7,3,0,0,2,0,0.2,0.27,0.47,0.2,0.47
1686,Alan Matturro,uy URU,DF,DF,Levante,es La Liga,20,2004,19,10,947,10.5,1,1,2,1,0,0,0,1,0.1,0.1,0.19,0.1,0.19
1687,Neal Maupay,fr FRA,FWMF,FW,Marseille,fr Ligue 1,28,1996,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,Neal Maupay,fr FRA,FW,FW,Sevilla,es La Liga,28,1996,12,10,865,9.6,2,1,3,2,0,0,2,0,0.21,0.1,0.31,0.21,0.31
1689,Konstantinos Mavropanos,gr GRE,DF,DF,West Ham,eng Premier League,27,1997,31,27,2534,28.2,3,0,3,3,0,0,2,0,0.11,0,0.11,0.11,0.11
1690,Christian Mawissa,fr FRA,DFMF,DF,Monaco,fr Ligue 1,20,2005,18,13,1191,13.2,0,0,0,0,0,0,4,0,0,0,0,0,0
1691,Eliezer Mayenda,es ESP,FWMF,FW,Sunderland,eng Premier League,20,2005,20,8,759,8.4,2,0,2,2,0,0,0,0,0.24,0,0.24,0.24,0.24
1692,Ezra Mayers,bb BRB,DF,DF,West Ham,eng Premier League,18,2007,6,0,117,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,Borja Mayoral,es ESP,FW,FW,Getafe,es La Liga,28,1997,16,12,1058,11.8,4,1,5,4,0,1,0,0,0.34,0.09,0.43,0.34,0.43
1694,Senny Mayulu,fr FRA,MFFW,MF,PSG,fr Ligue 1,19,2006,26,21,1672,18.6,4,4,8,4,0,0,3,0,0.22,0.22,0.43,0.22,0.43
1695,Ibrahim Maza,dz ALG,MF,MF,Leverkusen,de Bundesliga,19,2005,28,20,1849,20.5,3,4,7,3,0,0,2,0,0.15,0.19,0.34,0.15,0.34
1696,Noussair Mazraoui,ma MAR,DFMF,DF,Manchester Utd,eng Premier League,27,1997,20,11,985,10.9,0,0,0,0,0,0,3,0,0,0,0,0,0
1697,Luca Mazzitelli,it ITA,MF,MF,Cagliari,it Serie A,29,1995,18,9,767,8.5,2,2,4,2,0,0,3,0,0.23,0.23,0.47,0.23,0.47
1698,Pasquale Mazzocchi,it ITA,MF,MF,Napoli,it Serie A,30,1995,16,2,310,3.4,0,1,1,0,0,0,0,1,0,0.29,0.29,0,0.29
1699,Nathan Mbala,Unknown,MFFW,MF,Metz,fr Ligue 1,17,2008,13,4,441,4.9,2,2,4,2,0,0,0,0,0.41,0.41,0.82,0.41,0.82
1700,Samuel Mbangula,be BEL,MFFW,MF,Werder Bremen,de Bundesliga,21,2004,26,12,1171,13,3,2,5,3,0,0,0,0,0.23,0.15,0.38,0.23,0.38
1701,Ethan Mbappé,fr FRA,MFFW,MF,Lille,fr Ligue 1,18,2006,18,4,567,6.3,3,1,4,3,0,0,1,0,0.48,0.16,0.63,0.48,0.63
1702,Kylian Mbappé,fr FRA,FW,FW,Real Madrid,es La Liga,26,1998,31,29,2599,28.9,25,5,30,17,8,9,4,0,0.87,0.17,1.04,0.59,0.76
1703,Ibrahim Mbaye,sn SEN,FWMF,FW,PSG,fr Ligue 1,17,2008,24,10,1006,11.2,3,2,5,3,0,0,0,0,0.27,0.18,0.45,0.27,0.45
1704,Malick Mbaye,sn SEN,MF,MF,Metz,fr Ligue 1,21,2004,5,3,300,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0
1705,Chancel Mbemba,cd COD,DF,DF,Lille,fr Ligue 1,30,1994,13,9,954,10.6,0,0,0,0,0,0,3,0,0,0,0,0,0
1706,Bryan Mbeumo,cm CMR,MFFW,MF,Manchester Utd,eng Premier League,25,1999,33,31,2609,29,11,3,14,11,0,0,4,0,0.38,0.1,0.48,0.38,0.48
1707,Michel Mboula,ga GAB,DFMF,DF,Metz,fr Ligue 1,22,2003,14,10,746,8.3,0,0,0,0,0,0,2,0,0,0,0,0,0
1708,Pathé Mboup,sn SEN,MF,MF,Brest,fr Ligue 1,21,2003,28,9,1054,11.7,1,0,1,1,0,0,6,0,0.09,0,0.09,0.09,0.09
1709,Moustapha Mbow,sn SEN,DF,DF,Paris FC,fr Ligue 1,25,2000,31,30,2717,30.2,0,1,1,0,0,0,5,0,0,0.03,0.03,0,0.03
1710,James Mcatee,eng ENG,MF,MF,Nottingham,eng Premier League,22,2002,14,2,298,3.3,0,1,1,0,0,0,1,0,0,0.3,0.3,0,0.3
1711,John McGinn,sct SCO,MF,MF,Aston Villa,eng Premier League,30,1994,30,28,2137,23.7,5,4,9,5,0,0,5,0,0.21,0.17,0.38,0.21,0.38
1712,Weston McKennie,us USA,MF,MF,Juventus,it Serie A,26,1998,36,32,2835,31.5,5,5,10,5,0,0,5,0,0.16,0.16,0.32,0.16,0.32
1713,Mark McKenzie,us USA,DF,DF,Toulouse,fr Ligue 1,26,1999,29,27,2404,26.7,0,2,2,0,0,0,7,1,0,0.07,0.07,0,0.07
1714,Dwight McNeil,eng ENG,MF,MF,Everton,eng Premier League,25,1999,22,14,1168,13,0,1,1,0,0,0,1,0,0,0.08,0.08,0,0.08
1715,Scott McTominay,sct SCO,MF,MF,Napoli,it Serie A,28,1996,33,31,2791,31,10,3,13,10,0,1,1,0,0.32,0.1,0.42,0.32,0.42
1716,Facundo Medina,ar ARG,DF,DF,Marseille,fr Ligue 1,26,1999,17,16,1365,15.2,0,1,1,0,0,0,7,0,0,0.07,0.07,0,0.07
1717,Jonas Meffert,de GER,MF,MF,Hamburger SV,de Bundesliga,30,1994,4,1,145,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,Henrik Meister,dk DEN,FW,FW,Pisa,it Serie A,21,2003,28,15,1515,16.8,2,0,2,2,0,0,2,0,0.12,0,0.12,0.12,0.12
1719,Bamo Meïté,ci CIV,DF,DF,Lorient,fr Ligue 1,23,2001,25,22,1979,22,0,3,3,0,0,0,5,0,0,0.14,0.14,0,0.14
1720,Kader Meïté,fr FRA,FW,FW,Rennes,fr Ligue 1,17,2007,17,6,535,5.9,3,2,5,3,0,0,0,0,0.5,0.34,0.84,0.5,0.84
1721,Hannibal Mejbri,tn TUN,MF,MF,Burnley,eng Premier League,22,2003,27,15,1229,13.7,1,4,5,1,0,0,10,0,0.07,0.29,0.37,0.07,0.37
1722,Cléo Melieres,fr FRA,FW,FW,Metz,fr Ligue 1,20,2005,2,0,31,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0
1723,Nuno Mendes,pt POR,DF,DF,PSG,fr Ligue 1,23,2002,20,13,1256,14,4,5,9,3,1,1,1,0,0.29,0.36,0.64,0.21,0.57
1724,Brais Méndez,es ESP,MFFW,MF,Real Sociedad,es La Liga,28,1997,29,21,1660,18.4,6,2,8,5,1,2,4,1,0.33,0.11,0.43,0.27,0.38
1725,Rodrigo Mendoza,es ESP,MFFW,MF,Elche,es La Liga,20,2005,16,6,794,8.8,1,0,1,1,0,0,4,0,0.11,0,0.11,0.11,0.11
1726,Rodrigo Mendoza,es ESP,MF,MF,Atlético Madrid,es La Liga,20,2005,8,8,434,4.8,0,1,1,0,0,0,2,0,0,0.21,0.21,0,0.21
1727,Antoine Mendy,sn SEN,DF,DF,Nice,fr Ligue 1,21,2004,25,24,2097,23.3,1,0,1,1,0,0,5,0,0.04,0,0.04,0.04,0.04
1728,Batista Mendy,fr FRA,MF,MF,Sevilla,es La Liga,25,2000,27,19,1617,18,1,0,1,1,0,0,6,0,0.06,0,0.06,0.06,0.06
1729,Ferland Mendy,fr FRA,DF,DF,Real Madrid,es La Liga,30,1995,5,3,207,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,Formose Mendy,sn SEN,DF,DF,Lorient,fr Ligue 1,24,2001,2,2,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0
1731,Nobel Mendy,sn SEN,DF,DF,Rayo Vallecano,es La Liga,20,2004,24,22,1797,20,2,0,2,2,0,0,9,2,0.1,0,0.1,0.1,0.1
1732,Paul Mendy,sn SEN,FW,FW,Cagliari,it Serie A,18,2007,9,3,335,3.7,2,0,2,2,0,0,1,0,0.54,0,0.54,0.54,0.54
1733,Gideon Mensah,gh GHA,DF,DF,Auxerre,fr Ligue 1,27,1998,30,26,2327,25.9,0,2,2,0,0,0,8,0,0,0.08,0.08,0,0.08
1734,Khalis Merah,fr FRA,MFFW,MF,Lyon,fr Ligue 1,18,2007,22,15,1130,12.6,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08
1735,Alex Meret,it ITA,GK,GK,Napoli,it Serie A,28,1997,11,11,979,10.9,0,1,1,0,0,0,1,0,0,0.09,0.09,0,0.09
1736,Mikel Merino,es ESP,MFFW,MF,Arsenal,eng Premier League,29,1996,22,10,1036,11.5,4,3,7,4,0,0,1,0,0.35,0.26,0.61,0.35,0.61
1737,Quentin Merlin,fr FRA,DFMF,DF,Rennes,fr Ligue 1,23,2002,33,27,2533,28.1,1,5,6,1,0,0,2,0,0.04,0.18,0.21,0.04,0.21
1738,Rafik Messali,fr FRA,MF,MF,Toulouse,fr Ligue 1,22,2003,12,5,502,5.6,0,0,0,0,0,0,2,0,0,0,0,0,0
1739,Junior Messias,br BRA,MF,MF,Genoa,it Serie A,34,1991,20,5,685,7.6,3,1,4,2,1,1,1,0,0.39,0.13,0.53,0.26,0.39
1740,Alejandro Mestanza,es ESP,MF,MF,Getafe,es La Liga,20,2004,3,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,Connor Metcalfe,au AUS,MFFW,MF,St Pauli,de Bundesliga,25,1999,25,3,592,6.6,0,2,2,0,0,0,2,0,0,0.3,0.3,0,0.3
1742,Dayann Methalie,fr FRA,MF,MF,Toulouse,fr Ligue 1,19,2006,27,22,1871,20.8,2,1,3,2,0,0,9,0,0.1,0.05,0.14,0.1,0.14
1743,Karol Mets,ee EST,DF,DF,St Pauli,de Bundesliga,32,1993,23,22,1932,21.5,1,0,1,1,0,0,3,0,0.05,0,0.05,0.05,0.05
1744,Thomas Meunier,be BEL,DF,DF,Lille,fr Ligue 1,33,1991,25,21,1909,21.2,2,2,4,2,0,0,3,0,0.09,0.09,0.19,0.09,0.19
1745,Shumaira Mheuka,eng ENG,FW,FW,Chelsea,eng Premier League,17,2007,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,Lucas Michal,fr FRA,MF,MF,Metz,fr Ligue 1,20,2005,9,2,212,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0
1747,Lucas Michal,fr FRA,FW,FW,Monaco,fr Ligue 1,20,2005,2,0,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,Georges Mikautadze,ge GEO,FW,FW,Villarreal,es La Liga,24,2000,32,23,2109,23.4,13,6,19,13,0,0,1,0,0.55,0.26,0.81,0.55,0.81
1749,Georges Mikautadze,ge GEO,FW,FW,Lyon,fr Ligue 1,24,2000,2,2,179,2,1,0,1,1,0,0,0,0,0.5,0,0.5,0.5,0.5
1750,Wisdom Mike,de GER,FW,FW,Bayern Munich,de Bundesliga,16,2008,4,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,William Mikelbrencis,fr FRA,MFDF,MF,Hamburger SV,de Bundesliga,21,2004,26,15,1372,15.2,0,4,4,0,0,0,3,0,0,0.26,0.26,0,0.26
1752,Daniel Mikołajewski,pl POL,FW,FW,Parma,it Serie A,19,2006,3,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,Antoni Milambo,nl NED,MF,MF,Brentford,eng Premier League,20,2005,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,Nikola Milenković,rs SRB,DF,DF,Nottingham,eng Premier League,27,1997,38,37,3375,37.5,0,0,0,0,0,0,6,0,0,0,0,0,0
1755,Lewis Miley,eng ENG,MFDF,MF,Newcastle,eng Premier League,19,2006,23,15,1496,16.6,1,4,5,1,0,0,0,0,0.06,0.24,0.3,0.06,0.3
1756,Arkadiusz Milik,pl POL,FW,FW,Juventus,it Serie A,31,1994,2,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,Vanja Milinković-Savić,rs SRB,GK,GK,Napoli,it Serie A,28,1997,27,27,2430,27,0,1,1,0,0,0,0,0,0,0.04,0.04,0,0.04
1758,Éder Militão,br BRA,DF,DF,Real Madrid,es La Liga,27,1998,16,14,1139,12.7,2,1,3,2,0,0,2,0,0.16,0.08,0.24,0.16,0.24
1759,Luis Milla,es ESP,MF,MF,Getafe,es La Liga,30,1994,37,37,3271,36.3,1,10,11,1,0,0,5,1,0.03,0.28,0.3,0.03,0.3
1760,Pere Milla,es ESP,MFFW,MF,Espanyol,es La Liga,32,1992,33,24,1973,21.9,7,1,8,7,0,0,6,1,0.32,0.05,0.36,0.32,0.36
1761,Lennon Miller,sct SCO,MF,MF,Udinese,it Serie A,18,2006,24,9,996,11.1,0,2,2,0,0,0,4,0,0,0.18,0.18,0,0.18
1762,James Milner,eng ENG,MF,MF,Brighton,eng Premier League,39,1986,20,7,784,8.7,1,1,2,0,1,1,2,0,0.11,0.11,0.23,0,0.11
1763,Veljko Milosavljević,rs SRB,DF,DF,Bournemouth,eng Premier League,18,2007,7,4,368,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,Jovan Milošević,rs SRB,FW,FW,Werder Bremen,de Bundesliga,20,2005,13,5,488,5.4,3,1,4,3,0,0,2,0,0.55,0.18,0.74,0.55,0.74
1765,Kim Min-jae,kr KOR,DF,DF,Bayern Munich,de Bundesliga,28,1996,25,19,1602,17.8,1,1,2,1,0,0,1,0,0.06,0.06,0.11,0.06,0.11
1766,Yerry Mina,co COL,DF,DF,Cagliari,it Serie A,30,1994,26,26,2150,23.9,2,0,2,2,0,0,5,1,0.08,0,0.08,0.08,0.08
1767,Takumi Minamino,jp JPN,MF,MF,Monaco,fr Ligue 1,30,1995,15,11,944,10.5,3,2,5,3,0,0,4,0,0.29,0.19,0.48,0.29,0.48
1768,Tyrone Mings,eng ENG,DF,DF,Aston Villa,eng Premier League,32,1993,17,15,1324,14.7,0,0,0,0,0,0,1,0,0,0,0,0,0
1769,Óscar Mingueza,es ESP,MF,MF,Celta Vigo,es La Liga,26,1999,34,21,1968,21.9,1,4,5,1,0,0,4,0,0.05,0.18,0.23,0.05,0.23
1770,Yankuba Minteh,gm GAM,MF,MF,Brighton,eng Premier League,21,2004,34,26,2391,26.6,3,4,7,3,0,0,3,0,0.11,0.15,0.26,0.11,0.26
1771,Bojan Miovski,mk MKD,FW,FW,Girona,es La Liga,26,1999,1,1,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,Rafa Mir,es ESP,FWMF,FW,Elche,es La Liga,28,1997,27,21,1803,20,8,0,8,7,1,2,4,0,0.4,0,0.4,0.35,0.35
1773,Juan Miranda,es ESP,DF,DF,Bologna,it Serie A,25,2000,32,29,2573,28.6,1,3,4,1,0,0,6,0,0.03,0.1,0.14,0.03,0.14
1774,Fabio Miretti,it ITA,MF,MF,Juventus,it Serie A,21,2003,23,5,617,6.9,1,2,3,1,0,0,1,0,0.15,0.29,0.44,0.15,0.44
1775,Tyrick Mitchell,eng ENG,MF,MF,Crystal Palace,eng Premier League,25,1999,38,36,3251,36.1,1,2,3,1,0,0,6,0,0.03,0.06,0.08,0.03,0.08
1776,Kaoru Mitoma,jp JPN,MFFW,MF,Brighton,eng Premier League,28,1997,25,19,1721,19.1,3,1,4,3,0,0,5,0,0.16,0.05,0.21,0.16,0.21
1777,Maximilian Mittelstädt,de GER,DFMF,DF,Stuttgart,de Bundesliga,28,1997,32,24,2186,24.3,6,4,10,2,4,4,4,0,0.25,0.16,0.41,0.08,0.25
1778,Henrikh Mkhitaryan,am ARM,MF,MF,Inter,it Serie A,36,1989,30,16,1560,17.3,4,1,5,4,0,0,5,0,0.23,0.06,0.29,0.23,0.29
1779,Branimir Mlacic,hr CRO,DF,DF,Udinese,it Serie A,18,2007,7,2,166,1.8,0,0,0,0,0,0,2,0,0,0,0,0,0
1780,Tadjidine Mmadi,fr FRA,FW,FW,Marseille,fr Ligue 1,18,2007,3,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,Rui Modesto,ao ANG,MF,MF,Udinese,it Serie A,25,1999,3,0,119,1.3,0,1,1,0,0,0,0,0,0,0.76,0.76,0,0.76
1782,Luka Modrić,hr CRO,MF,MF,Milan,it Serie A,39,1985,34,32,2811,31.2,2,3,5,2,0,0,4,0,0.06,0.1,0.16,0.06,0.16
1783,Max Moerstedt,de GER,FW,FW,Hoffenheim,de Bundesliga,19,2006,22,1,420,4.7,2,0,2,2,0,0,2,0,0.43,0,0.43,0.43,0.43
1784,Terem Moffi,ng NGA,FW,FW,Nice,fr Ligue 1,26,1999,10,6,488,5.4,2,0,2,2,0,0,0,0,0.37,0,0.37,0.37,0.37
1785,Mostafa Mohamed,eg EGY,FW,FW,Nantes,fr Ligue 1,27,1997,24,13,1152,12.8,4,0,4,4,0,0,1,0,0.31,0,0.31,0.31,0.31
1786,Wael Mohya,de GER,MFFW,MF,Gladbach,de Bundesliga,16,2008,15,6,552,6.1,2,1,3,2,0,0,1,0,0.33,0.16,0.49,0.33,0.49
1787,Johan Mojica,co COL,DF,DF,Mallorca,es La Liga,32,1992,35,30,2724,30.3,0,4,4,0,0,0,6,1,0,0.13,0.13,0,0.13
1788,Horaţiu Moldovan,ro ROU,GK,GK,Oviedo,es La Liga,27,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,Enzo Molebe,fr FRA,FW,FW,Lyon,fr Ligue 1,17,2007,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,Alberto Moleiro,es ESP,MF,MF,Villarreal,es La Liga,21,2003,37,30,2478,27.5,10,5,15,10,0,0,4,0,0.36,0.18,0.54,0.36,0.54
1791,Nahuel Molina,ar ARG,DFMF,DF,Atlético Madrid,es La Liga,27,1998,26,13,1331,14.8,2,2,4,2,0,0,4,0,0.14,0.14,0.27,0.14,0.27
1792,Jon Moncayola,es ESP,MF,MF,Osasuna,es La Liga,27,1998,36,35,3016,33.5,0,4,4,0,0,0,9,0,0,0.12,0.12,0,0.12
1793,Jano Monserrate,es ESP,MF,MF,Atlético Madrid,es La Liga,19,2006,2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,Jorge Montes,es ESP,DF,DF,Getafe,es La Liga,21,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,Lorenzo Montipò,it ITA,GK,GK,Hellas Verona,it Serie A,29,1996,35,35,3150,35,0,1,1,0,0,0,0,0,0,0.03,0.03,0,0.03
1796,Álvaro Morata,es ESP,FW,FW,Como,it Serie A,32,1992,26,9,930,10.3,0,1,1,0,0,1,4,1,0,0.1,0.1,0,0.1
1797,Morato,br BRA,DF,DF,Nottingham,eng Premier League,24,2001,21,14,1345,14.9,1,0,1,1,0,0,5,0,0.07,0,0.07,0.07,0.07
1798,Diego Morcillo,es ESP,FW,FW,Alavés,es La Liga,22,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,Javi Morcillo,es ESP,MF,MF,Atlético Madrid,es La Liga,19,2006,5,1,172,1.9,0,0,0,0,0,0,2,0,0,0,0,0,0
1800,Afonso Moreira,pt POR,MFFW,MF,Lyon,fr Ligue 1,20,2005,27,18,1722,19.1,4,7,11,4,0,0,3,0,0.21,0.37,0.57,0.21,0.57
1801,Diego Moreira,be BEL,MF,MF,Strasbourg,fr Ligue 1,20,2004,27,23,2034,22.6,4,6,10,4,0,0,4,0,0.18,0.27,0.44,0.18,0.44
1802,Alberto Moreno,es ESP,DF,DF,Como,it Serie A,33,1992,19,13,1233,13.7,2,1,3,2,0,0,4,0,0.15,0.07,0.22,0.15,0.22
1803,Álex Moreno,es ESP,DF,DF,Girona,es La Liga,32,1993,31,28,2559,28.4,0,3,3,0,0,0,5,0,0,0.11,0.11,0,0.11
1804,Fabio Moreno Fell,de GER,FW,FW,Mainz 05,de Bundesliga,25,2000,2,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,Gerard Moreno,es ESP,FW,FW,Villarreal,es La Liga,33,1992,22,16,1343,14.9,10,0,10,7,3,3,0,0,0.67,0,0.67,0.47,0.47
1806,Matias Moreno,ar ARG,DF,DF,Levante,es La Liga,21,2003,28,27,2252,25,0,0,0,0,0,0,8,0,0,0,0,0,0
1807,Tete Morente,es ESP,MF,MF,Elche,es La Liga,28,1996,13,11,929,10.3,1,1,2,1,0,0,1,0,0.1,0.1,0.19,0.1,0.19
1808,Tete Morente,es ESP,FWMF,FW,Lecce,it Serie A,28,1996,16,9,859,9.5,0,0,0,0,0,0,2,0,0,0,0,0,0
1809,Stefano Moreo,it ITA,FWMF,FW,Pisa,it Serie A,32,1993,37,29,2307,25.6,7,1,8,5,2,2,2,0,0.27,0.04,0.31,0.2,0.23
1810,Mateu Morey,es ESP,DFMF,DF,Mallorca,es La Liga,25,2000,18,9,704,7.8,1,0,1,1,0,0,2,0,0.13,0,0.13,0.13,0.13
1811,Ilaix Moriba,gn GUI,MF,MF,Celta Vigo,es La Liga,22,2003,36,26,2495,27.7,2,3,5,2,0,0,8,0,0.07,0.11,0.18,0.07,0.18
1812,Manu Morlanes,es ESP,MF,MF,Mallorca,es La Liga,26,1999,32,22,1765,19.6,3,0,3,3,0,0,5,1,0.15,0,0.15,0.15,0.15
1813,Luca Moro,it ITA,FW,FW,Sassuolo,it Serie A,24,2001,14,1,211,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0
1814,Nikola Moro,hr CRO,MF,MF,Bologna,it Serie A,27,1998,30,19,1799,20,2,0,2,2,0,0,1,0,0.1,0,0.1,0.1,0.1
1815,Raúl Moro,es ESP,MF,MF,Osasuna,es La Liga,22,2002,14,7,625,6.9,0,2,2,0,0,0,0,0,0,0.29,0.29,0,0.29
1816,Tyler Morton,eng ENG,MF,MF,Lyon,fr Ligue 1,22,2002,29,29,2517,28,2,2,4,2,0,0,6,1,0.07,0.07,0.14,0.07,0.14
1817,Mattia Mosconi,it ITA,FW,FW,Inter,it Serie A,18,2007,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,Daren Mosengo,fr FRA,MF,MF,Le Havre,fr Ligue 1,18,2006,7,0,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,Cristhian Mosquera,es ESP,DF,DF,Arsenal,eng Premier League,21,2004,20,9,994,11,0,0,0,0,0,0,4,0,0,0,0,0,0
1820,Daniel Mosquera,co COL,FW,FW,Hellas Verona,it Serie A,25,1999,22,5,597,6.6,0,2,2,0,0,0,1,0,0,0.3,0.3,0,0.3
1821,Yerson Mosquera,co COL,DF,DF,Wolves,eng Premier League,24,2001,27,24,2136,23.7,0,0,0,0,0,0,12,0,0,0,0,0,0
1822,Edoardo Motta,it ITA,GK,GK,Lazio,it Serie A,20,2005,9,9,810,9,0,0,0,0,0,0,1,0,0,0,0,0,0
1823,Pierre Mounguengue,fr FRA,FW,FW,PSG,fr Ligue 1,17,2008,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,Mason Mount,eng ENG,MF,MF,Manchester Utd,eng Premier League,26,1999,23,12,1017,11.3,3,0,3,3,0,0,2,0,0.27,0,0.27,0.27,0.27
1825,Samir El Mourabet,ma MAR,MF,MF,Strasbourg,fr Ligue 1,19,2005,33,25,2128,23.6,1,2,3,1,0,0,4,0,0.04,0.08,0.13,0.04,0.13
1826,Santiago Mouriño,uy URU,DF,DF,Villarreal,es La Liga,23,2002,28,27,2377,26.4,1,2,3,1,0,0,11,1,0.04,0.08,0.11,0.04,0.11
1827,Louis Mouton,fr FRA,MF,MF,Angers,fr Ligue 1,23,2002,32,24,1891,21,2,1,3,2,0,0,2,1,0.1,0.05,0.14,0.1,0.14
1828,Lionel Mpasi,cd COD,GK,GK,Le Havre,fr Ligue 1,30,1994,4,3,315,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0
1829,Tarik Muharemovic,ba BIH,DF,DF,Sassuolo,it Serie A,22,2003,32,32,2835,31.5,2,2,4,2,0,0,7,0,0.06,0.06,0.13,0.06,0.13
1830,Miro Muheim,ch SUI,MFDF,MF,Hamburger SV,de Bundesliga,27,1998,29,27,2435,27.1,0,4,4,0,0,0,7,1,0,0.15,0.15,0,0.15
1831,Divine Mukasa,eng ENG,MF,MF,Manchester City,eng Premier League,17,2007,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,Ngal'Ayel Mukau,cd COD,MF,MF,Lille,fr Ligue 1,20,2004,30,19,1534,17,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06
